x,y,s,dir,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
61.45,34.09,4.79,154.79,,2649.0,Danny Amendola,80.0,home,28,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.68,33.62,5.02,156.82,,2649.0,Danny Amendola,80.0,home,29,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.88,33.11,5.25,158.93,,2649.0,Danny Amendola,80.0,home,30,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.07,32.57,5.47,160.85,,2649.0,Danny Amendola,80.0,home,31,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.23,31.99,5.68,162.67,,2649.0,Danny Amendola,80.0,home,32,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.36,31.39,5.88,164.29,,2649.0,Danny Amendola,80.0,home,33,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.49,30.77,6.07,165.65,,2649.0,Danny Amendola,80.0,home,34,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.61,30.14,6.24,166.65,,2649.0,Danny Amendola,80.0,home,35,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.72,29.5,6.39,167.48,,2649.0,Danny Amendola,80.0,home,36,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.82,28.84,6.5,168.15,,2649.0,Danny Amendola,80.0,home,37,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.92,28.16,6.53,168.65,,2649.0,Danny Amendola,80.0,home,38,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.01,27.47,6.5,169.09,,2649.0,Danny Amendola,80.0,home,39,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.09,26.77,6.42,169.52,,2649.0,Danny Amendola,80.0,home,40,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.18,26.07,6.29,169.69,pass_forward,2649.0,Danny Amendola,80.0,home,41,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.28,25.37,6.1,169.69,,2649.0,Danny Amendola,80.0,home,42,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.39,24.66,5.87,169.57,,2649.0,Danny Amendola,80.0,home,43,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.53,23.96,5.57,169.38,,2649.0,Danny Amendola,80.0,home,44,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.69,23.28,5.26,169.06,,2649.0,Danny Amendola,80.0,home,45,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.85,22.65,4.89,168.68,,2649.0,Danny Amendola,80.0,home,46,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.99,22.11,4.48,168.26,,2649.0,Danny Amendola,80.0,home,47,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.09,21.62,4.06,167.81,,2649.0,Danny Amendola,80.0,home,48,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.17,21.2,3.64,167.1,,2649.0,Danny Amendola,80.0,home,49,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.26,20.85,3.2,166.25,,2649.0,Danny Amendola,80.0,home,50,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.33,20.59,2.78,164.86,,2649.0,Danny Amendola,80.0,home,51,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.41,20.37,2.36,163.05,pass_outcome_incomplete,2649.0,Danny Amendola,80.0,home,52,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.69,9.46,0.87,96.69,ball_snap,2530515.0,Chris Hogan,15.0,home,15,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.69,9.46,1.16,97.16,,2530515.0,Chris Hogan,15.0,home,16,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.69,9.46,1.43,97.37,,2530515.0,Chris Hogan,15.0,home,17,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.7,9.46,1.71,97.7,,2530515.0,Chris Hogan,15.0,home,18,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.71,9.46,2.0,98.25,,2530515.0,Chris Hogan,15.0,home,19,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.72,9.46,2.31,98.72,,2530515.0,Chris Hogan,15.0,home,20,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.82,9.46,2.64,99.01,,2530515.0,Chris Hogan,15.0,home,21,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
60.14,9.43,2.99,99.27,,2530515.0,Chris Hogan,15.0,home,22,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
60.67,9.36,3.35,99.66,,2530515.0,Chris Hogan,15.0,home,23,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.23,9.27,3.73,100.03,,2530515.0,Chris Hogan,15.0,home,24,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.74,9.2,4.13,100.27,,2530515.0,Chris Hogan,15.0,home,25,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.22,9.13,4.53,100.33,,2530515.0,Chris Hogan,15.0,home,26,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.72,9.05,4.94,100.33,,2530515.0,Chris Hogan,15.0,home,27,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.23,8.94,5.36,100.43,,2530515.0,Chris Hogan,15.0,home,28,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.78,8.83,5.8,100.5,,2530515.0,Chris Hogan,15.0,home,29,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.37,8.72,6.2,100.57,,2530515.0,Chris Hogan,15.0,home,30,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.99,8.59,6.47,100.65,,2530515.0,Chris Hogan,15.0,home,31,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
65.63,8.45,6.63,100.66,,2530515.0,Chris Hogan,15.0,home,32,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
66.3,8.29,6.78,100.63,,2530515.0,Chris Hogan,15.0,home,33,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
67.0,8.14,6.96,100.5,,2530515.0,Chris Hogan,15.0,home,34,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
67.71,8.0,7.15,100.26,,2530515.0,Chris Hogan,15.0,home,35,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
68.44,7.87,7.33,99.92,,2530515.0,Chris Hogan,15.0,home,36,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
69.2,7.72,7.5,99.53,,2530515.0,Chris Hogan,15.0,home,37,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
69.98,7.56,7.64,99.18,,2530515.0,Chris Hogan,15.0,home,38,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
70.79,7.41,7.75,98.8,,2530515.0,Chris Hogan,15.0,home,39,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
71.59,7.27,7.84,98.4,,2530515.0,Chris Hogan,15.0,home,40,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
72.41,7.15,7.92,97.9,pass_forward,2530515.0,Chris Hogan,15.0,home,41,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
73.23,7.02,7.96,97.34,,2530515.0,Chris Hogan,15.0,home,42,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
74.05,6.92,7.98,96.8,,2530515.0,Chris Hogan,15.0,home,43,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
74.88,6.84,7.99,96.42,,2530515.0,Chris Hogan,15.0,home,44,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
75.71,6.77,7.98,96.06,,2530515.0,Chris Hogan,15.0,home,45,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
76.54,6.71,7.94,95.57,,2530515.0,Chris Hogan,15.0,home,46,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
77.35,6.64,7.88,95.13,,2530515.0,Chris Hogan,15.0,home,47,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
78.15,6.58,7.79,94.74,,2530515.0,Chris Hogan,15.0,home,48,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
78.95,6.53,7.7,94.38,,2530515.0,Chris Hogan,15.0,home,49,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
79.74,6.49,7.59,94.03,,2530515.0,Chris Hogan,15.0,home,50,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
80.51,6.46,7.47,93.68,,2530515.0,Chris Hogan,15.0,home,51,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
81.26,6.44,7.34,93.46,pass_outcome_incomplete,2530515.0,Chris Hogan,15.0,home,52,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.46,37.34,1.46,90.8,ball_snap,2543498.0,Brandin Cooks,14.0,home,15,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.46,37.34,1.7,92.39,,2543498.0,Brandin Cooks,14.0,home,16,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.47,37.35,1.97,94.29,,2543498.0,Brandin Cooks,14.0,home,17,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.5,37.35,2.26,95.48,,2543498.0,Brandin Cooks,14.0,home,18,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
59.64,37.38,2.56,96.18,,2543498.0,Brandin Cooks,14.0,home,19,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
60.09,37.43,2.87,96.7,,2543498.0,Brandin Cooks,14.0,home,20,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
60.64,37.47,3.19,96.76,,2543498.0,Brandin Cooks,14.0,home,21,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.17,37.45,3.52,96.53,,2543498.0,Brandin Cooks,14.0,home,22,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
61.63,37.39,3.86,96.12,,2543498.0,Brandin Cooks,14.0,home,23,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.06,37.31,4.22,95.33,,2543498.0,Brandin Cooks,14.0,home,24,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.51,37.21,4.58,94.16,,2543498.0,Brandin Cooks,14.0,home,25,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
62.99,37.08,4.96,92.76,,2543498.0,Brandin Cooks,14.0,home,26,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
63.49,36.95,5.32,91.62,,2543498.0,Brandin Cooks,14.0,home,27,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.02,36.85,5.64,90.32,,2543498.0,Brandin Cooks,14.0,home,28,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
64.57,36.74,5.79,89.15,,2543498.0,Brandin Cooks,14.0,home,29,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
65.16,36.66,5.89,87.8,,2543498.0,Brandin Cooks,14.0,home,30,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
65.76,36.62,6.01,86.2,,2543498.0,Brandin Cooks,14.0,home,31,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
66.37,36.6,6.18,84.39,,2543498.0,Brandin Cooks,14.0,home,32,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
67.01,36.64,6.38,82.53,,2543498.0,Brandin Cooks,14.0,home,33,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
67.69,36.75,6.59,80.69,,2543498.0,Brandin Cooks,14.0,home,34,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
68.38,36.92,6.78,78.71,,2543498.0,Brandin Cooks,14.0,home,35,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
69.08,37.08,6.96,76.93,,2543498.0,Brandin Cooks,14.0,home,36,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
69.79,37.32,7.12,75.31,,2543498.0,Brandin Cooks,14.0,home,37,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
70.5,37.59,7.28,73.75,,2543498.0,Brandin Cooks,14.0,home,38,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
71.23,37.87,7.42,72.43,,2543498.0,Brandin Cooks,14.0,home,39,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
71.96,38.17,7.54,71.33,,2543498.0,Brandin Cooks,14.0,home,40,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
72.7,38.47,7.65,70.31,pass_forward,2543498.0,Brandin Cooks,14.0,home,41,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
73.45,38.8,7.71,69.5,,2543498.0,Brandin Cooks,14.0,home,42,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
74.21,39.13,7.73,68.97,,2543498.0,Brandin Cooks,14.0,home,43,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
74.96,39.47,7.71,68.62,,2543498.0,Brandin Cooks,14.0,home,44,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
75.69,39.79,7.67,68.26,,2543498.0,Brandin Cooks,14.0,home,45,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
76.42,40.1,7.61,68.16,,2543498.0,Brandin Cooks,14.0,home,46,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
77.15,40.41,7.52,68.23,,2543498.0,Brandin Cooks,14.0,home,47,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
77.89,40.7,7.41,68.43,,2543498.0,Brandin Cooks,14.0,home,48,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
78.61,40.96,7.27,68.74,,2543498.0,Brandin Cooks,14.0,home,49,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
79.32,41.24,7.12,68.97,,2543498.0,Brandin Cooks,14.0,home,50,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
80.01,41.49,6.93,69.35,,2543498.0,Brandin Cooks,14.0,home,51,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
80.67,41.74,6.73,69.78,pass_outcome_incomplete,2543498.0,Brandin Cooks,14.0,home,52,2017090700,2921,3,07:22:00,3,5,NE,KC,49.0,False,3.0,I,,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.,WR,60.4,28.23
100.17,26.67,1.49,201.12,ball_snap,2543638.0,De'Anthony Thomas,13.0,away,15,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
100.16,26.67,1.73,203.68,,2543638.0,De'Anthony Thomas,13.0,away,16,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
100.16,26.66,1.96,206.0,,2543638.0,De'Anthony Thomas,13.0,away,17,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
100.16,26.63,2.21,208.8,,2543638.0,De'Anthony Thomas,13.0,away,18,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
100.13,26.5,2.46,211.14,,2543638.0,De'Anthony Thomas,13.0,away,19,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
100.02,26.04,2.74,213.39,,2543638.0,De'Anthony Thomas,13.0,away,20,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
99.86,25.47,3.04,215.0,,2543638.0,De'Anthony Thomas,13.0,away,21,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
99.71,24.97,3.35,216.7,,2543638.0,De'Anthony Thomas,13.0,away,22,2017090700,2985,3,06:40:00,2,9,KC,KC,15.0,False,33.0,I,,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).,WR,94.9,29.93
